Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Neighborhood,Type,City
120000000.0,0,0,0,3,3,3,Lekki Phase 1,Terraced Duplex,Lekki
250000000.0,0,1,0,6,6,6,Other Lekki,Detached Duplex,Lekki
100000000.0,0,0,0,5,5,6,Ikate,Semi Detached Duplex,Lekki
80000000.0,0,0,0,4,5,5,Other Lekki,Terraced Duplex,Lekki
105000000.0,0,0,0,5,6,6,Osapa London,Detached Duplex,Lekki
480000000.0,0,1,0,4,4,5,Banana Island,Detached Duplex,Ikoyi
115000000.0,0,0,0,4,4,5,Osapa London,Semi Detached Duplex,Lekki
72000000.0,0,0,0,4,4,5,Ikate,Terraced Duplex,Lekki
130000000.0,0,1,1,5,5,6,Chevron,Detached Duplex,Lekki
60000000.0,0,0,1,4,4,5,Ikota,Semi Detached Duplex,Lekki
48000000.0,1,1,0,4,4,5,Other Lekki,Terraced Duplex,Lekki
75000000.0,0,1,1,5,5,6,Chevron,Terraced Duplex,Lekki
180000000.0,0,0,0,4,4,5,Other Ikoyi,Semi Detached Duplex,Ikoyi
140000000.0,1,1,0,4,4,5,Chevron,Detached Duplex,Lekki
87000000.0,0,0,0,4,4,5,Chevron,Detached Duplex,Lekki
80000000.0,0,0,0,4,4,5,Agungi,Semi Detached Duplex,Lekki
45000000.0,0,1,0,3,4,4,Chevron,Terraced Duplex,Lekki
115000000.0,0,1,0,4,4,4,Ikate,Terraced Duplex,Lekki
75000000.0,0,0,0,5,5,6,Agungi,Detached Duplex,Lekki
145000000.0,1,1,0,4,5,5,Victoria Island Extension,Terraced Duplex,Victoria Island
180000000.0,0,0,0,5,5,6,Ikate,Detached Duplex,Lekki
90000000.0,1,1,0,4,5,5,Osapa London,Semi Detached Duplex,Lekki
120000000.0,0,1,0,5,5,6,Other Lekki,Semi Detached Duplex,Lekki
150000000.0,0,0,0,5,5,5,Oniru,Detached Duplex,Victoria Island
75000000.0,0,1,0,4,4,4,Ikota,Detached Duplex,Lekki
90000000.0,0,0,0,4,4,4,Other Lekki,Detached Duplex,Lekki
350000000.0,0,1,0,5,5,6,Osapa London,Detached Duplex,Lekki
95000000.0,0,0,0,4,4,5,Oniru,Detached Duplex,Victoria Island
450000000.0,0,0,0,6,6,7,Other Lekki,Detached Duplex,Lekki
80000000.0,0,0,0,5,6,5,Other Lekki,Detached Duplex,Lekki
230000000.0,0,1,1,5,5,6,GRA,Detached Duplex,Ikeja
100000000.0,0,0,1,4,5,4,Ikate,Terraced Duplex,Lekki
55000000.0,0,1,0,4,6,6,Lekki Phase 2,Semi Detached Duplex,Lekki
70000000.0,0,0,0,4,3,4,Awolowo Way,Semi Detached Duplex,Ikeja
180000000.0,1,1,0,5,5,6,Ikota,Detached Duplex,Lekki
35000000.0,0,0,0,3,3,4,Other Lekki,Detached Duplex,Lekki
75000000.0,0,0,0,4,4,5,Ologolo,Semi Detached Duplex,Lekki
180000000.0,0,0,0,5,6,6,Osapa London,Detached Duplex,Lekki
95000000.0,1,1,0,4,4,5,Ikate,Terraced Duplex,Lekki
98000000.0,0,0,0,5,5,6,Osapa London,Detached Duplex,Lekki
95000000.0,1,1,0,4,5,5,Other Lekki,Semi Detached Duplex,Lekki
36000000.0,0,0,0,3,4,4,Other Lekki,Terraced Duplex,Lekki
67000000.0,1,0,0,4,4,5,Ikota,Semi Detached Duplex,Lekki
65000000.0,0,0,0,5,5,6,Lekki Phase 1,Detached Duplex,Lekki
88000000.0,0,0,0,5,5,6,Lekki Phase 2,Detached Duplex,Lekki
100000000.0,0,1,1,4,6,6,Ikate,Terraced Duplex,Lekki
210000000.0,0,0,0,4,4,4,Oniru,Detached Duplex,Victoria Island
58000000.0,1,0,0,4,4,4,Ikota,Terraced Duplex,Lekki
120000000.0,0,0,0,5,5,6,Victoria Island Extension,Detached Duplex,Victoria Island
200000000.0,1,1,1,4,4,5,Osapa London,Detached Duplex,Lekki
110000000.0,0,1,0,4,4,5,Agungi,Semi Detached Duplex,Lekki
95000000.0,0,0,0,5,5,5,Osapa London,Semi Detached Duplex,Lekki
130000000.0,1,1,0,4,4,5,Other Victoria Island,Detached Duplex,Victoria Island
97000000.0,0,0,0,5,5,6,Chevron,Detached Duplex,Lekki
110000000.0,0,0,0,5,5,6,GRA,Detached Duplex,Ikeja
80000000.0,0,1,0,5,7,7,Chevron,Detached Duplex,Lekki
82000000.0,0,0,0,4,4,5,Agungi,Semi Detached Duplex,Lekki
70000000.0,0,1,0,5,5,6,Agungi,Semi Detached Duplex,Lekki
37000000.0,0,0,0,4,4,5,Agungi,Terraced Duplex,Lekki
160000000.0,0,0,0,5,6,6,Lekki Phase 1,Detached Duplex,Lekki
50000000.0,1,1,0,4,4,5,Other Lekki,Semi Detached Duplex,Lekki
32500000.0,0,0,0,3,0,0,Other Lekki,Detached Duplex,Lekki
66000000.0,0,1,0,4,5,5,Chevron,Semi Detached Duplex,Lekki
270000000.0,0,1,1,5,5,6,Onikoyi,Detached Duplex,Ikoyi
80000000.0,0,0,0,5,4,5,Ikota,Detached Duplex,Lekki
120000000.0,0,1,0,4,5,5,Lekki Phase 1,Semi Detached Duplex,Lekki
65000000.0,0,0,0,4,5,4,Ikate,Semi Detached Duplex,Lekki
40000000.0,0,0,0,3,3,3,Victoria Garden City,Terraced Duplex,Lekki
40000000.0,0,1,0,4,4,5,Osapa London,Semi Detached Duplex,Lekki
76000000.0,1,1,1,4,4,5,Chevron,Semi Detached Duplex,Lekki
55000000.0,1,1,1,4,5,6,Lekki Phase 2,Terraced Duplex,Lekki
50000000.0,0,1,1,5,5,5,Lekki Phase 2,Detached Duplex,Lekki
42500000.0,1,1,0,2,3,3,Lekki Phase 2,Detached Duplex,Lekki
65000000.0,1,1,0,4,4,4,Ikota,Detached Duplex,Lekki
100000000.0,0,0,0,5,6,6,Osapa London,Detached Duplex,Lekki
140000000.0,0,1,0,5,6,6,Lekki Phase 1,Detached Duplex,Lekki
65000000.0,0,0,0,4,4,4,Agungi,Semi Detached Duplex,Lekki
150000000.0,0,1,1,5,7,7,Ikate,Detached Duplex,Lekki
250000000.0,0,0,0,4,4,5,Old Ikoyi,Detached Duplex,Ikoyi
35000000.0,0,0,0,3,3,3,Chevron,Semi Detached Duplex,Lekki
66000000.0,0,1,0,4,4,5,Ikota,Detached Duplex,Lekki
35000000.0,0,1,0,4,4,5,Chevron,Terraced Duplex,Lekki
75000000.0,1,1,0,3,3,4,Ikate,Terraced Duplex,Lekki
195000000.0,1,1,1,5,5,6,Ikota,Detached Duplex,Lekki
85000000.0,0,1,0,5,6,6,Ikota,Detached Duplex,Lekki
350000000.0,0,1,0,5,5,6,Other Ikoyi,Detached Duplex,Ikoyi
260000000.0,0,1,0,4,4,5,Old Ikoyi,Detached Duplex,Ikoyi
47500000.0,0,0,0,3,3,4,Chevron,Terraced Duplex,Lekki
48000000.0,0,1,1,4,4,4,Osapa London,Semi Detached Duplex,Lekki
38990000.0,1,0,0,4,4,5,Ikate,Detached Duplex,Lekki
83000000.0,0,1,0,4,4,5,Other Lekki,Detached Duplex,Lekki
165000000.0,0,1,1,5,5,6,Ikota,Semi Detached Duplex,Lekki
140000000.0,1,1,0,5,6,6,Lekki Phase 1,Detached Duplex,Lekki
450000000.0,0,0,0,7,7,8,Other Lekki,Detached Duplex,Lekki
460000000.0,0,0,1,6,6,7,Other Lekki,Detached Duplex,Lekki
60000000.0,0,0,0,5,5,6,Agungi,Semi Detached Duplex,Lekki
170000000.0,0,1,0,5,4,6,Osapa London,Detached Duplex,Lekki
63000000.0,0,0,0,5,6,7,Ikota,Detached Duplex,Lekki
74000000.0,1,0,0,5,5,6,Chevron,Detached Duplex,Lekki
120000000.0,1,1,0,5,6,6,Ikota,Detached Duplex,Lekki
140000000.0,0,0,0,5,5,6,Oniru,Detached Duplex,Victoria Island
95000000.0,0,1,0,4,4,5,Ikate,Terraced Duplex,Lekki
330000000.0,0,1,0,4,4,4,Lekki Phase 1,Detached Duplex,Lekki
400000000.0,0,0,0,4,4,5,Ikate,Semi Detached Duplex,Lekki
90000000.0,0,1,0,4,5,6,Agungi,Semi Detached Duplex,Lekki
84000000.0,1,1,0,5,5,6,Chevron,Semi Detached Duplex,Lekki
160000000.0,0,1,0,7,7,9,Ikota,Detached Duplex,Lekki
33000000.0,0,0,0,4,4,5,Ikota,Terraced Duplex,Lekki
275000000.0,0,1,0,6,6,7,Oniru,Detached Duplex,Victoria Island
200000000.0,0,0,0,8,8,10,Opebi,Semi Detached Duplex,Ikeja
130000000.0,0,1,0,4,4,5,Lekki Phase 1,Terraced Duplex,Lekki
30000000.0,0,0,0,4,4,5,Agungi,Terraced Duplex,Lekki
160000000.0,0,0,0,5,5,6,Ikate,Detached Duplex,Lekki
50000000.0,0,0,0,3,3,4,Chevron,Terraced Duplex,Lekki
35000000.0,0,0,0,4,4,5,Lekki Phase 1,Semi Detached Duplex,Lekki
100000000.0,1,1,0,3,3,4,Ikate,Terraced Duplex,Lekki
98000000.0,0,1,0,4,4,5,Lekki Phase 2,Semi Detached Duplex,Lekki
98000000.0,0,0,0,5,5,6,Chevron,Semi Detached Duplex,Lekki
87000000.0,0,0,0,5,2,6,Other Ikeja,Detached Duplex,Ikeja
145000000.0,0,0,1,3,5,5,Lekki Phase 1,Detached Duplex,Lekki
80000000.0,0,0,0,4,4,4,Other Ikoyi,Detached Duplex,Ikoyi
55000000.0,0,1,0,4,4,4,Lekki Phase 1,Detached Duplex,Lekki
120000000.0,1,1,0,5,5,6,Ikate,Detached Duplex,Lekki
37000000.0,0,1,0,3,3,4,Victoria Garden City,Terraced Duplex,Lekki
220000000.0,1,1,0,5,5,6,Oniru,Detached Duplex,Victoria Island
46000000.0,0,0,0,5,5,6,Other Lekki,Detached Duplex,Lekki
110000000.0,0,0,0,4,5,6,Lekki Phase 1,Terraced Duplex,Lekki
49000000.0,0,0,0,4,4,5,Other Lekki,Semi Detached Duplex,Lekki
102000000.0,0,0,0,5,5,6,Chevron,Detached Duplex,Lekki
55000000.0,1,1,1,4,6,6,Ikota,Terraced Duplex,Lekki
250000000.0,0,0,0,5,5,6,Other Lekki,Semi Detached Duplex,Lekki
68000000.0,1,1,0,4,4,5,Lekki Phase 2,Terraced Duplex,Lekki
240000000.0,0,1,0,5,5,6,Other Ikeja,Detached Duplex,Ikeja
88000000.0,1,1,0,4,4,5,Lekki Phase 2,Detached Duplex,Lekki
190000000.0,0,1,0,5,5,5,Lekki Phase 1,Detached Duplex,Lekki
125000000.0,0,1,0,5,5,6,Victoria Garden City,Detached Duplex,Lekki
500000000.0,1,1,0,4,4,5,Old Ikoyi,Terraced Duplex,Ikoyi
67000000.0,1,1,0,2,2,3,Ikate,Terraced Duplex,Lekki
85000000.0,0,0,0,4,5,5,Victoria Island Extension,Detached Duplex,Victoria Island
93000000.0,0,0,0,5,5,6,Chevron,Detached Duplex,Lekki
90000000.0,0,1,0,4,5,5,Other Lekki,Semi Detached Duplex,Lekki
130000000.0,0,0,0,5,3,3,Other Lekki,Detached Duplex,Lekki
140000000.0,0,0,0,4,4,5,Other Ikoyi,Detached Duplex,Ikoyi
120000000.0,1,1,0,5,5,6,Oniru,Detached Duplex,Victoria Island
70000000.0,0,0,0,4,6,6,Osapa London,Detached Duplex,Lekki
95000000.0,1,1,0,5,5,6,Chevron,Detached Duplex,Lekki
400000000.0,0,0,0,4,4,5,Parkview,Detached Duplex,Ikoyi
85000000.0,0,1,0,4,4,5,Osapa London,Terraced Duplex,Lekki
240000000.0,0,0,0,5,5,6,Other Ikoyi,Detached Duplex,Ikoyi
160000000.0,0,1,1,4,4,5,Ikate,Semi Detached Duplex,Lekki
190000000.0,0,1,0,5,6,7,Osapa London,Detached Duplex,Lekki
110000000.0,0,0,1,4,4,5,Agungi,Semi Detached Duplex,Lekki
47500000.0,0,0,0,4,4,5,Chevron,Terraced Duplex,Lekki
85000000.0,0,1,0,4,4,5,Ologolo,Detached Duplex,Lekki
70000000.0,0,0,0,5,4,5,Other Lekki,Semi Detached Duplex,Lekki
120000000.0,0,1,1,5,5,5,Lekki Phase 1,Detached Duplex,Lekki
130000000.0,0,0,0,5,5,6,Osapa London,Detached Duplex,Lekki
105000000.0,1,1,0,5,5,6,Agungi,Detached Duplex,Lekki
135000000.0,0,0,0,5,4,4,Other Lekki,Detached Duplex,Lekki
52000000.0,0,1,0,2,3,3,Ikate,Terraced Duplex,Lekki
170000000.0,1,1,1,4,4,5,Lekki Phase 1,Detached Duplex,Lekki
32000000.0,0,0,0,3,3,4,Ikota,Terraced Duplex,Lekki
50000000.0,0,0,1,4,4,4,Ikota,Detached Duplex,Lekki
120000000.0,1,0,0,4,4,5,Chevron,Detached Duplex,Lekki
80000000.0,0,0,0,4,4,4,Other Lekki,Semi Detached Duplex,Lekki
125000000.0,1,1,0,5,5,6,Ikota,Detached Duplex,Lekki
360000000.0,1,1,0,5,5,5,Lekki Phase 1,Detached Duplex,Lekki
160000000.0,0,0,0,6,6,7,Osapa London,Detached Duplex,Lekki
17675000.0,0,1,0,3,3,4,Other Lekki,Detached Duplex,Lekki
110000000.0,0,0,0,5,6,5,Chevron,Detached Duplex,Lekki
90000000.0,1,1,0,5,5,6,Ikate,Detached Duplex,Lekki
60000000.0,0,1,1,4,6,6,Ikota,Detached Duplex,Lekki
360000000.0,0,1,0,5,5,6,Ikate,Semi Detached Duplex,Lekki
50000000.0,0,0,0,4,4,5,Other Lekki,Detached Duplex,Lekki
65000000.0,0,1,0,5,5,6,Lekki Phase 2,Terraced Duplex,Lekki
53000000.0,0,0,0,4,4,4,Chevron,Semi Detached Duplex,Lekki
110000000.0,0,1,0,5,5,7,Ikate,Terraced Duplex,Lekki
320000000.0,0,1,0,5,5,6,Chevron,Detached Duplex,Lekki
36000000.0,0,1,0,4,5,5,Ikota,Detached Duplex,Lekki
400000000.0,0,0,0,5,5,6,Banana Island,Semi Detached Duplex,Ikoyi
235000000.0,0,0,0,5,5,6,Lekki Phase 1,Semi Detached Duplex,Lekki
135000000.0,0,1,0,5,6,6,Osapa London,Detached Duplex,Lekki
280000000.0,0,1,0,4,4,5,Lekki Phase 1,Detached Duplex,Lekki
300000000.0,0,1,1,5,5,5,Oniru,Detached Duplex,Victoria Island
81000000.0,1,1,0,4,4,5,Ikota,Semi Detached Duplex,Lekki
100000000.0,0,0,0,3,0,0,Lekki Phase 1,Terraced Duplex,Lekki
48000000.0,0,0,0,4,4,4,Lekki Phase 2,Semi Detached Duplex,Lekki
130000000.0,0,1,0,4,4,5,Agungi,Semi Detached Duplex,Lekki
180000000.0,0,0,0,6,6,7,Lekki Phase 1,Detached Duplex,Lekki
50000000.0,0,0,0,4,5,4,Lekki Phase 2,Detached Duplex,Lekki
90000000.0,0,0,0,4,4,5,Lekki Phase 2,Detached Duplex,Lekki
90000000.0,1,1,0,4,4,4,Ikate,Detached Duplex,Lekki
100000000.0,0,0,0,5,5,5,Alausa,Semi Detached Duplex,Ikeja
67000000.0,0,1,0,4,4,5,Other Lekki,Terraced Duplex,Lekki
120000000.0,1,1,0,4,4,4,Lekki Phase 1,Detached Duplex,Lekki
33000000.0,0,0,0,3,3,4,Agungi,Terraced Duplex,Lekki
48000000.0,0,1,1,4,4,5,Ikota,Detached Duplex,Lekki
45000000.0,0,0,0,4,4,4,Oregun,Detached Duplex,Ikeja
185000000.0,0,1,0,5,5,5,Parkview,Semi Detached Duplex,Ikoyi
57000000.0,0,0,0,4,4,4,Chevron,Semi Detached Duplex,Lekki
150000000.0,0,0,0,5,5,5,Other Ikeja,Detached Duplex,Ikeja
75000000.0,0,0,0,4,4,5,GRA,Detached Duplex,Ikeja
250000000.0,0,0,0,4,4,5,Adeniyi Jones,Detached Duplex,Ikeja
52000000.0,1,0,0,4,4,5,Chevron,Semi Detached Duplex,Lekki
230000000.0,0,1,0,5,6,6,Lekki Phase 1,Detached Duplex,Lekki
95000000.0,1,0,0,4,4,5,Ikate,Semi Detached Duplex,Lekki
85000000.0,1,1,1,4,4,5,Ologolo,Semi Detached Duplex,Lekki
180000000.0,0,0,0,5,5,6,Other Lekki,Detached Duplex,Lekki
45000000.0,1,1,1,3,3,4,Agungi,Terraced Duplex,Lekki
85000000.0,0,0,1,4,5,6,Chevron,Detached Duplex,Lekki
450000000.0,0,0,0,6,6,7,Other Victoria Island,Detached Duplex,Victoria Island
42000000.0,0,0,0,4,5,5,Chevron,Terraced Duplex,Lekki
380000000.0,0,0,0,5,5,6,Lekki Phase 1,Detached Duplex,Lekki
30000000.0,0,1,0,5,5,6,Lekki Phase 2,Detached Duplex,Lekki
135000000.0,0,0,0,5,6,6,Ikota,Detached Duplex,Lekki
25000000.0,0,0,0,4,4,4,Other Lekki,Detached Duplex,Lekki
50000000.0,0,1,1,4,4,5,Chevron,Terraced Duplex,Lekki
185000000.0,0,1,0,5,5,5,Other Lekki,Detached Duplex,Lekki
250000000.0,0,1,0,5,5,7,Lekki Phase 1,Detached Duplex,Lekki
165000000.0,0,0,0,4,4,5,Osapa London,Detached Duplex,Lekki
100000000.0,1,0,0,4,4,5,Lekki Phase 1,Terraced Duplex,Lekki
107000000.0,0,1,0,5,5,5,Osapa London,Detached Duplex,Lekki
250000000.0,0,0,0,4,8,5,Lekki Phase 1,Semi Detached Duplex,Lekki
230000000.0,0,0,0,5,5,6,Opebi,Detached Duplex,Ikeja
90000000.0,1,1,1,5,6,6,Ikate,Detached Duplex,Lekki
110000000.0,0,1,1,5,6,6,Osapa London,Detached Duplex,Lekki
125000000.0,1,1,1,5,6,6,Adeniyi Jones,Terraced Duplex,Ikeja
280000000.0,0,1,0,5,5,5,Other Lekki,Detached Duplex,Lekki
110000000.0,0,1,0,4,4,5,Ikate,Detached Duplex,Lekki
100000000.0,0,0,0,5,5,6,Victoria Island Extension,Terraced Duplex,Victoria Island
55000000.0,0,0,0,2,2,3,Lekki Phase 1,Terraced Duplex,Lekki
37000000.0,0,0,0,4,4,4,Other Lekki,Detached Duplex,Lekki
130000000.0,0,0,0,4,4,5,Omole,Detached Duplex,Ikeja
280000000.0,0,1,0,4,4,5,Foreshore,Detached Duplex,Ikoyi
76000000.0,0,1,0,4,4,5,Other Lekki,Semi Detached Duplex,Lekki
90000000.0,0,1,0,4,4,5,Lekki Phase 1,Semi Detached Duplex,Lekki
90000000.0,0,0,1,4,4,5,Osapa London,Detached Duplex,Lekki
130000000.0,0,1,1,4,4,5,Ikate,Detached Duplex,Lekki
130000000.0,1,1,0,4,4,5,Ikate,Detached Duplex,Lekki
52000000.0,1,1,1,4,5,5,Ologolo,Semi Detached Duplex,Lekki
75000000.0,0,0,0,4,4,4,Chevron,Semi Detached Duplex,Lekki
110000000.0,0,1,0,5,6,7,Lekki Phase 2,Detached Duplex,Lekki
100000000.0,0,0,0,4,5,5,Lekki Phase 1,Semi Detached Duplex,Lekki
70000000.0,1,0,0,4,4,5,Ikota,Semi Detached Duplex,Lekki
130000000.0,0,0,0,4,4,5,GRA,Detached Duplex,Ikeja
58000000.0,0,1,0,4,5,5,Lekki Phase 2,Detached Duplex,Lekki
450000000.0,0,0,0,5,5,5,Lekki Phase 1,Detached Duplex,Lekki
180000000.0,0,0,0,5,5,5,Chevron,Detached Duplex,Lekki
300000000.0,0,0,0,4,5,5,Other Victoria Island,Terraced Duplex,Victoria Island
190000000.0,0,1,0,5,5,5,Ologolo,Detached Duplex,Lekki
135000000.0,0,0,0,5,6,6,Lekki Phase 1,Detached Duplex,Lekki
82000000.0,0,1,0,4,4,5,Ikota,Semi Detached Duplex,Lekki
150000000.0,0,1,0,5,5,5,Ikate,Detached Duplex,Lekki
150000000.0,0,0,0,4,4,5,Ikate,Semi Detached Duplex,Lekki
130000000.0,0,1,1,4,4,5,Ikota,Semi Detached Duplex,Lekki
78000000.0,0,0,0,5,5,6,Lekki Phase 2,Detached Duplex,Lekki
33000000.0,0,0,0,3,3,4,Chevron,Terraced Duplex,Lekki
70000000.0,0,1,1,4,4,5,Ikota,Semi Detached Duplex,Lekki
100000000.0,1,0,0,4,4,5,Ikota,Detached Duplex,Lekki
50000000.0,1,1,1,4,5,5,Chevron,Terraced Duplex,Lekki
65000000.0,0,0,0,4,4,5,Lekki Phase 2,Terraced Duplex,Lekki
155000000.0,1,1,1,4,4,5,GRA,Terraced Duplex,Ikeja
60000000.0,0,1,0,4,4,5,Other Lekki,Semi Detached Duplex,Lekki
50000000.0,0,0,0,4,5,5,Other Lekki,Semi Detached Duplex,Lekki
84000000.0,0,1,0,4,4,4,Chevron,Semi Detached Duplex,Lekki
63000000.0,0,1,0,4,4,5,Chevron,Detached Duplex,Lekki
180000000.0,0,0,0,5,5,6,Onikoyi,Detached Duplex,Ikoyi
55000000.0,0,0,1,4,4,5,Ikota,Terraced Duplex,Lekki
41000000.0,0,0,0,4,4,4,Chevron,Semi Detached Duplex,Lekki
63000000.0,0,1,0,4,4,5,Victoria Garden City,Detached Duplex,Lekki
35000000.0,0,1,0,3,3,4,Other Lekki,Terraced Duplex,Lekki
57000000.0,0,0,0,5,5,6,Agungi,Detached Duplex,Lekki
88000000.0,0,1,0,4,4,5,Ikota,Detached Duplex,Lekki
300000000.0,0,1,0,5,5,6,Ikate,Detached Duplex,Lekki
150000000.0,0,1,0,4,4,5,Lekki Phase 1,Detached Duplex,Lekki
150000000.0,1,1,0,5,5,6,Ikate,Semi Detached Duplex,Lekki
155000000.0,0,1,0,5,5,5,Lekki Phase 2,Detached Duplex,Lekki
41800000.0,0,0,0,4,5,5,Lekki Phase 1,Semi Detached Duplex,Lekki
47000000.0,0,1,0,4,6,6,Victoria Garden City,Detached Duplex,Lekki
70000000.0,0,1,1,5,5,6,Ologolo,Detached Duplex,Lekki
180000000.0,0,1,0,4,5,5,Lekki Phase 1,Terraced Duplex,Lekki
38000000.0,0,0,0,3,0,0,Ikota,Terraced Duplex,Lekki
55000000.0,0,0,0,5,5,6,Ikota,Semi Detached Duplex,Lekki
110000000.0,0,1,0,5,5,6,GRA,Semi Detached Duplex,Ikeja
105000000.0,0,1,0,4,4,4,Ikate,Terraced Duplex,Lekki
57000000.0,0,1,0,4,4,4,Lekki Phase 2,Detached Duplex,Lekki
120000000.0,0,1,0,4,4,5,GRA,Detached Duplex,Ikeja
58000000.0,0,0,0,4,4,5,Osapa London,Terraced Duplex,Lekki
49000000.0,1,1,0,4,4,5,Ikota,Semi Detached Duplex,Lekki
95000000.0,1,1,0,4,4,5,Ikate,Detached Duplex,Lekki
220000000.0,0,0,0,4,5,5,Osapa London,Detached Duplex,Lekki
59000000.0,0,1,0,4,6,6,Chevron,Detached Duplex,Lekki
320000000.0,0,1,1,5,7,7,Other Lekki,Detached Duplex,Lekki
450000000.0,0,1,0,4,4,5,Banana Island,Terraced Duplex,Ikoyi
45000000.0,0,0,0,4,4,4,Chevron,Terraced Duplex,Lekki
125000000.0,0,1,0,5,5,5,Lekki Phase 1,Terraced Duplex,Lekki
165000000.0,0,0,0,5,5,6,Opebi,Detached Duplex,Ikeja
57000000.0,0,1,1,5,5,5,Ikate,Semi Detached Duplex,Lekki
37000000.0,0,1,1,4,4,4,Lekki Phase 1,Terraced Duplex,Lekki
165000000.0,0,0,0,6,6,6,Lekki Phase 1,Detached Duplex,Lekki
160000000.0,0,0,0,5,5,5,Lekki Phase 1,Detached Duplex,Lekki
50000000.0,0,0,0,4,4,4,Agungi,Semi Detached Duplex,Lekki
180000000.0,0,1,0,4,4,5,Lekki Phase 1,Terraced Duplex,Lekki
90000000.0,0,0,0,3,3,3,Lekki Phase 1,Detached Duplex,Lekki
65000000.0,0,0,0,5,5,7,Ikota,Detached Duplex,Lekki
195000000.0,0,1,0,5,5,6,Osapa London,Detached Duplex,Lekki
73000000.0,0,0,0,4,4,5,Chevron,Semi Detached Duplex,Lekki
105000000.0,0,1,0,5,6,6,Ikota,Detached Duplex,Lekki
180000000.0,1,1,0,5,5,6,Osapa London,Detached Duplex,Lekki
300000000.0,0,1,0,4,5,5,Banana Island,Detached Duplex,Ikoyi
85000000.0,1,1,0,5,5,6,Lekki Phase 2,Semi Detached Duplex,Lekki
43000000.0,0,0,0,3,3,4,Agungi,Terraced Duplex,Lekki
57000000.0,0,0,0,4,4,4,Lekki Phase 2,Detached Duplex,Lekki
130000000.0,0,0,0,4,4,4,Ikate,Semi Detached Duplex,Lekki
100000000.0,0,1,0,4,4,5,Ologolo,Semi Detached Duplex,Lekki
45000000.0,0,1,1,4,4,5,Ologolo,Detached Duplex,Lekki
35000000.0,0,0,0,2,0,0,Other Lekki,Terraced Duplex,Lekki
56000000.0,0,0,0,4,4,5,Lekki Phase 1,Terraced Duplex,Lekki
48000000.0,0,1,1,4,4,4,Ikota,Semi Detached Duplex,Lekki
76000000.0,0,1,0,4,5,5,Chevron,Semi Detached Duplex,Lekki
120000000.0,0,0,0,4,5,5,Chevron,Detached Duplex,Lekki
125000000.0,0,1,1,5,5,6,Ikate,Detached Duplex,Lekki
68000000.0,0,0,0,4,4,5,Ikate,Semi Detached Duplex,Lekki
29000000.0,0,1,0,2,2,2,Other Lekki,Terraced Duplex,Lekki
65000000.0,0,0,0,5,5,6,Osapa London,Detached Duplex,Lekki
150000000.0,0,1,0,4,5,4,Oniru,Semi Detached Duplex,Victoria Island
85000000.0,0,1,1,4,5,6,Osapa London,Terraced Duplex,Lekki
70000000.0,0,0,1,5,6,6,Ikota,Detached Duplex,Lekki
150000000.0,0,0,0,5,5,5,Other Lekki,Detached Duplex,Lekki
60000000.0,0,0,0,3,0,0,Agungi,Terraced Duplex,Lekki
350000000.0,0,0,0,5,6,6,GRA,Detached Duplex,Ikeja
97500000.0,0,0,0,3,3,4,Other Ikeja,Detached Duplex,Ikeja
60000000.0,0,0,1,4,5,5,Alausa,Semi Detached Duplex,Ikeja
75000000.0,0,1,0,4,5,5,Other Lekki,Detached Duplex,Lekki
67000000.0,0,0,0,5,5,5,Other Lekki,Detached Duplex,Lekki
160000000.0,1,1,0,5,6,6,Ikate,Detached Duplex,Lekki
250000000.0,1,1,0,5,5,6,Chevron,Detached Duplex,Lekki
195000000.0,1,1,0,5,5,6,Lekki Phase 1,Detached Duplex,Lekki
63000000.0,0,0,0,5,5,6,Ikota,Semi Detached Duplex,Lekki
480000000.0,0,0,0,6,6,7,Osapa London,Detached Duplex,Lekki
49500000.0,0,0,0,4,5,4,Chevron,Detached Duplex,Lekki
205000000.0,0,1,0,5,5,6,Lekki Phase 2,Detached Duplex,Lekki
360000000.0,0,0,0,4,4,5,Parkview,Detached Duplex,Ikoyi
35000000.0,0,1,0,4,4,5,Chevron,Semi Detached Duplex,Lekki
39000000.0,1,1,0,4,4,5,Other Lekki,Terraced Duplex,Lekki
120000000.0,0,0,0,5,5,5,GRA,Detached Duplex,Ikeja
52000000.0,0,0,0,4,4,5,Osapa London,Terraced Duplex,Lekki
200000000.0,0,0,1,5,5,6,Other Lekki,Detached Duplex,Lekki
200000000.0,0,0,0,5,5,6,Other Lekki,Detached Duplex,Lekki
95000000.0,0,1,0,4,5,5,Ikate,Semi Detached Duplex,Lekki
75000000.0,0,1,0,4,4,5,Ikota,Detached Duplex,Lekki
55000000.0,0,1,0,4,5,5,Other Lekki,Terraced Duplex,Lekki
80000000.0,0,0,0,4,4,5,Ologolo,Detached Duplex,Lekki
56000000.0,0,0,0,4,4,5,Victoria Garden City,Semi Detached Duplex,Lekki
52000000.0,1,1,1,6,6,6,Lekki Phase 1,Detached Duplex,Lekki
85000000.0,0,1,1,4,5,5,Ikate,Terraced Duplex,Lekki
95000000.0,0,0,0,4,4,5,Victoria Island Extension,Terraced Duplex,Victoria Island
65000000.0,0,0,0,3,3,0,Chevron,Terraced Duplex,Lekki
250000000.0,1,1,1,4,4,5,Other Ikoyi,Terraced Duplex,Ikoyi
